<<<<<<< HEAD
Time,Frequency
3.121791383,110.0167162
3.131791383,110.0959959
3.141791383,109.7563883
3.151791383,111.183556
3.161791383,112.9081791
3.171791383,112.7317195
3.181791383,114.4973287
4.631791383,137.5993848
4.641791383,134.7080589
4.651791383,132.9683869
4.661791383,127.8783113
4.671791383,119.2082442
4.681791383,115.8756013
4.691791383,115.0826997
4.731791383,145.226027
4.741791383,148.9401235
4.751791383,150.8850891
4.761791383,150.5201332
4.771791383,147.4286181
4.781791383,142.4397333
4.791791383,140.0839406
4.801791383,139.6855711
4.811791383,140.298575
4.821791383,141.0661224
4.831791383,138.8734727
4.841791383,132.6277141
4.851791383,128.897958
4.861791383,122.3522934
5.001791383,186.3946587
5.011791383,180.6828205
5.021791383,177.7179253
5.031791383,174.0019009
5.041791383,170.8783612
5.051791383,168.6692073
5.061791383,167.0230878
5.071791383,165.2510105
5.081791383,163.0574485
5.091791383,161.3390818
5.101791383,157.3200013
5.111791383,154.0042429
5.121791383,149.086441
5.131791383,144.7169573
5.141791383,140.1386592
5.151791383,155.051589
5.161791383,165.6322461
5.171791383,166.4852347
5.181791383,166.365806
5.271791383,143.0253741
5.281791383,138.3890323
5.291791383,131.1979882
5.301791383,118.763222
5.311791383,114.9126166
5.321791383,113.9338983
5.331791383,114.6826658
5.341791383,114.5029583
5.351791383,112.5084818
5.361791383,113.4432885
5.371791383,111.7757867
5.381791383,111.3958256
5.391791383,112.9698658
5.401791383,113.0346243
5.411791383,113.6773787
5.421791383,114.1464053
5.431791383,113.4956182
5.441791383,112.5767271
5.451791383,111.397463
5.461791383,110.0733516
5.471791383,107.8628636
5.481791383,107.2604941
5.491791383,106.8968567
5.501791383,107.0132562
5.511791383,106.6035253
5.521791383,106.5305567
5.531791383,106.8882652
5.541791383,107.6958708
5.551791383,108.9385821
5.561791383,111.1178604
5.571791383,112.5725134
5.581791383,112.6986372
5.591791383,111.9532336
5.601791383,109.87704
5.611791383,106.6889003
5.621791383,104.1877015
5.631791383,102.2674094
5.641791383,101.4587127
5.651791383,101.7138184
5.661791383,103.8134253
5.671791383,106.7479516
5.681791383,112.5172279
5.901791383,156.1248042
5.911791383,154.2700252
5.921791383,153.2868597
5.931791383,151.4960925
5.941791383,148.053729
5.951791383,140.4439518
5.961791383,139.1507695
5.971791383,137.122332
5.981791383,135.1721553
5.991791383,132.9482373
6.001791383,129.6381614
6.011791383,126.289403
6.021791383,123.3923592
6.031791383,120.4063129
6.041791383,118.1305062
6.051791383,115.2390112
6.061791383,113.5773052
6.071791383,111.899775
6.081791383,108.9206741
6.091791383,106.6510426
6.101791383,109.3124502
6.111791383,110.362754
6.121791383,113.1925678
6.131791383,113.4990811
6.141791383,113.8255889
6.151791383,113.763635
6.161791383,112.3809915
6.171791383,112.6803817
6.181791383,112.2527939
6.191791383,113.0236393
6.201791383,112.7683939
6.211791383,113.3093099
6.221791383,111.5707542
6.231791383,109.3860342
6.241791383,107.1408595
6.251791383,107.0837839
6.261791383,111.698582
6.271791383,111.7455426
6.281791383,111.445155
6.291791383,112.7560695
6.411791383,139.4073328
6.421791383,136.9966401
6.431791383,129.9215107
6.441791383,125.9318666
6.451791383,123.5321899
6.461791383,118.4941056
6.471791383,109.4529129
6.581791383,170.4563087
6.591791383,165.3998107
6.601791383,163.2684927
6.611791383,161.1710496
6.621791383,157.8940218
6.631791383,155.6506207
6.641791383,155.4106322
6.651791383,225.5353961
6.661791383,228.093512
6.671791383,152.2673764
6.681791383,151.1245958
6.691791383,147.1404331
6.701791383,138.793113
6.711791383,140.4944235
6.781791383,145.3851982
6.791791383,146.5700726
6.801791383,147.7026219
6.811791383,145.5114256
6.821791383,141.4161313
6.871791383,115.4730754
6.881791383,116.8052716
6.891791383,117.0727915
6.901791383,117.885746
6.911791383,100.598628
6.951791383,125.8840042
6.961791383,124.4838581
6.971791383,123.5243795
6.981791383,119.9662077
6.991791383,114.914306
7.001791383,108.9913375
7.011791383,104.2301501
7.021791383,90.24243156
7.031791383,76.73135322
7.041791383,79.63422282
7.051791383,81.61594272
7.061791383,82.4928327
7.081791383,118.4443022
7.091791383,124.7888118
7.101791383,127.5045491
7.111791383,128.52828
7.121791383,128.8486241
7.131791383,128.2513234
7.141791383,127.0319056
7.151791383,126.110924
7.161791383,125.1385162
7.171791383,123.1261687
7.181791383,120.1899856
7.191791383,118.4936675
7.201791383,117.6301242
7.211791383,116.9841572
7.221791383,116.4944453
7.231791383,116.961218
7.241791383,120.6880889
7.251791383,122.4776226
7.261791383,123.6545591
7.271791383,124.6879177
7.281791383,126.7571989
7.291791383,128.7733005
7.301791383,131.1978848
7.311791383,130.9553331
7.321791383,129.0971222
7.331791383,126.4947344
7.341791383,123.864258
7.351791383,119.4173951
7.361791383,113.8592612
7.371791383,111.2623843
7.671791383,138.2522729
7.681791383,136.0457964
7.691791383,139.2215856
7.701791383,140.423347
7.711791383,141.0438412
7.721791383,141.4647455
7.731791383,141.4921409
7.741791383,141.0017803
7.751791383,139.1218468
7.761791383,136.2498153
7.771791383,132.7648975
7.781791383,131.753575
7.791791383,136.6590916
7.801791383,144.361732
7.811791383,149.416361
7.821791383,151.7086686
7.831791383,151.676281
7.841791383,150.2644115
7.851791383,147.8882237
7.861791383,145.0170214
7.871791383,142.2164646
7.881791383,139.3536172
7.891791383,134.8254383
7.901791383,132.2054538
7.911791383,128.4031821
7.921791383,127.4710992
7.931791383,124.8812416
7.941791383,125.3002232
7.951791383,124.9272736
7.961791383,125.6090095
7.971791383,124.8011974
7.981791383,124.4119538
7.991791383,124.4635383
8.001791383,126.4474322
8.011791383,129.4534225
8.021791383,132.6731005
8.031791383,133.147558
8.041791383,129.8010443
8.051791383,124.2046334
8.061791383,119.3134691
8.071791383,117.5958098
8.081791383,117.3990076
8.091791383,115.9745692
8.101791383,113.5316662
8.111791383,109.4309202
8.121791383,107.2937562
8.131791383,110.3197724
8.141791383,118.296763
8.151791383,119.6000451
8.161791383,118.8017329
8.171791383,118.5187537
8.181791383,116.1699055
8.191791383,113.0865801
8.201791383,112.9886005
8.211791383,114.0314601
8.451791383,163.752555
8.461791383,155.7785924
8.471791383,143.4298345
8.481791383,135.8426445
8.491791383,126.7142473
8.501791383,123.7915013
8.511791383,125.2087294
8.521791383,126.2197436
8.531791383,127.6260334
8.541791383,129.1703234
8.551791383,130.1690999
8.561791383,131.803972
8.571791383,133.0441561
8.581791383,134.4208968
8.591791383,136.0155471
8.601791383,136.5125514
8.611791383,137.1229298
8.621791383,136.3979213
8.631791383,133.9173576
8.641791383,131.7766092
8.651791383,127.8224991
8.661791383,130.3454426
8.671791383,132.1230329
8.801791383,128.5264366
8.811791383,124.9919698
8.821791383,116.8017045
8.831791383,105.7079725
8.841791383,98.40558225
8.851791383,90.28490196
8.861791383,88.38748797
8.871791383,91.7855325
8.881791383,98.51692183
8.891791383,102.9118748
8.901791383,107.5487403
8.911791383,111.4536643
8.921791383,113.5573509
8.931791383,113.2262457
8.941791383,113.3657693
8.951791383,113.4959159
8.961791383,112.7900718
8.971791383,112.3433002
8.981791383,112.2404112
8.991791383,111.4250842
9.001791383,111.3430601
9.011791383,110.783898
9.021791383,110.565063
9.031791383,110.5024126
9.041791383,110.1523699
9.051791383,108.3363539
9.061791383,104.6206744
9.071791383,101.0857181
9.241791383,152.1621472
9.251791383,144.8140178
9.261791383,145.0411065
9.271791383,147.298333
9.281791383,149.1452891
9.291791383,149.9444726
9.301791383,149.6180708
9.311791383,145.7554764
9.321791383,144.2448063
9.331791383,143.3945473
9.341791383,139.8171861
9.351791383,136.8892373
9.361791383,136.763753
9.371791383,136.6347202
9.381791383,137.9229706
9.391791383,138.6938205
9.401791383,138.7297458
9.411791383,139.1778815
9.421791383,139.608573
9.431791383,140.6775979
9.441791383,141.9607369
9.451791383,142.4768291
9.461791383,142.8865367
9.471791383,142.4276425
9.481791383,141.1687437
9.491791383,144.3038401
9.501791383,144.0677429
9.511791383,144.2302161
9.521791383,144.8781109
9.531791383,139.1739332
9.541791383,205.4580512
9.551791383,203.1206771
9.561791383,203.1076116
9.571791383,204.2605787
9.581791383,203.2352188
9.591791383,217.2873362
9.611791383,84.32210816
9.621791383,85.51691128
9.631791383,86.80406717
9.641791383,100.3865042
9.651791383,111.6377973
9.661791383,114.6763045
9.671791383,115.9080303
9.681791383,116.0833405
9.691791383,114.7807697
9.701791383,112.3107689
9.711791383,110.3529722
9.721791383,108.8775706
9.731791383,107.2516054
9.741791383,107.2162855
9.751791383,107.0191863
9.761791383,107.2199682
9.771791383,107.5022315
9.781791383,107.6863116
9.791791383,107.7937398
9.801791383,108.1260758
9.811791383,109.8463265
9.821791383,111.2747827
9.831791383,112.8428042
9.841791383,113.4359945
9.851791383,113.6899791
9.861791383,111.7402196
9.871791383,105.9504626
9.881791383,101.7775809
9.891791383,75.3857856
9.901791383,76.90900907
9.911791383,76.74315842
9.921791383,113.162497
9.931791383,112.9911292
9.941791383,114.8071788
10.30179138,135.5817452
10.31179138,127.1528628
10.32179138,120.1792498
10.33179138,116.9523112
10.34179138,114.777594
10.35179138,112.0476331
10.36179138,109.2749428
10.37179138,107.9740178
10.38179138,106.4270558
10.39179138,107.1802057
10.40179138,108.0854202
10.41179138,108.5702364
10.42179138,108.8683402
10.43179138,108.5839716
10.44179138,107.3427224
10.46179138,209.057253
10.47179138,208.2084909
10.48179138,209.8668609
10.49179138,207.8226035
10.50179138,204.3946416
10.51179138,214.0289471
10.56179138,113.6139106
10.57179138,114.8711911
10.58179138,116.3380838
10.59179138,118.0459097
10.60179138,119.1428426
10.61179138,121.4172172
10.62179138,124.0958846
10.63179138,127.0411709
10.64179138,129.0057314
10.65179138,128.3700366
10.66179138,127.4395959
10.67179138,127.1762663
10.68179138,126.4695102
10.69179138,125.395273
10.70179138,123.8018185
10.71179138,108.1844529
10.72179138,125.9368629
10.73179138,125.3542859
10.74179138,128.9060299
10.75179138,130.1833889
10.76179138,129.8329001
10.86179138,131.879408
10.87179138,135.2135079
10.88179138,132.964146
10.89179138,132.2941982
10.90179138,129.4195454
10.91179138,126.4531559
10.92179138,124.4094473
10.93179138,124.7652137
10.94179138,123.954239
10.95179138,120.1275066
10.96179138,116.0086128
10.97179138,111.0040871
10.98179138,111.3377857
11.08179138,142.487699
11.09179138,142.747182
11.10179138,142.0436188
11.11179138,139.7056229
11.12179138,136.4968451
11.13179138,134.7334408
11.14179138,132.6802358
11.15179138,131.2198765
11.16179138,130.948528
11.17179138,131.6084608
11.18179138,134.8063322
11.19179138,139.6974254
11.20179138,143.5819852
11.21179138,146.3158043
11.22179138,147.2214466
11.23179138,147.7195855
11.24179138,148.9491389
11.25179138,149.8030351
11.26179138,150.6426801
11.27179138,150.7341966
11.28179138,149.1569483
11.29179138,145.8015468
11.30179138,144.8079257
11.31179138,147.4345042
11.32179138,150.0977974
11.33179138,150.2580484
11.34179138,149.9657032
11.35179138,148.4796859
11.47179138,129.8329931
11.48179138,183.4936566
11.49179138,189.4741683
11.50179138,190.2448355
11.51179138,187.7749646
11.54179138,84.19750662
11.55179138,104.5764793
11.56179138,106.6312918
11.57179138,109.4275262
11.58179138,111.8532834
11.59179138,112.6682462
11.60179138,112.3809712
11.61179138,109.6360446
11.62179138,106.2810532
11.63179138,103.5265248
11.64179138,101.8081899
11.65179138,103.6989994
11.98179138,119.0586745
11.99179138,119.7795836
12.00179138,118.1278815
12.01179138,115.5733494
12.02179138,112.6657769
12.03179138,110.7282292
12.04179138,109.3883159
12.05179138,107.6313657
12.06179138,106.4253879
12.07179138,106.5536924
12.08179138,112.2488643
12.09179138,113.7824006
12.10179138,112.2305494
12.11179138,112.5909664
12.12179138,111.8061216
12.13179138,110.8320296
12.14179138,109.7818614
12.15179138,108.1182122
12.16179138,106.1805614
12.17179138,104.8068658
12.18179138,104.6295492
12.19179138,105.8476966
12.20179138,107.174077
12.21179138,108.3746286
12.22179138,109.188651
12.23179138,109.9376819
12.24179138,110.0041482
12.25179138,110.5857314
12.26179138,110.9349643
12.27179138,110.2591281
12.28179138,109.5670887
12.29179138,109.8817433
12.30179138,109.0771715
12.31179138,105.9359367
12.32179138,101.6351499
12.33179138,91.93742285
12.34179138,99.91802569
12.35179138,99.42280743
12.38179138,101.0245515
12.39179138,103.1823337
12.40179138,104.2403845
12.41179138,106.4358137
12.42179138,110.2385725
12.43179138,112.6029402
12.44179138,113.0865353
12.45179138,113.0483343
12.46179138,113.362382
12.47179138,113.0492111
12.48179138,116.4222235
12.49179138,117.8408447
12.57179138,120.7035897
12.58179138,121.9806309
12.59179138,123.1913424
12.60179138,124.1324257
12.61179138,124.8986
12.62179138,124.9652694
12.63179138,122.9220126
12.64179138,115.6838322
12.65179138,118.1956912
12.66179138,116.07271
12.67179138,114.6020828
12.68179138,113.2674809
12.69179138,113.2550015
12.70179138,112.8766372
12.71179138,124.1371602
12.76179138,145.115147
12.77179138,147.3608256
12.78179138,144.2770586
12.79179138,139.5260657
12.80179138,138.7104539
12.81179138,138.7762177
12.82179138,138.6902828
12.83179138,137.9397154
12.84179138,137.5909169
12.85179138,137.9359515
12.86179138,138.644492
12.87179138,139.751478
12.88179138,140.6619155
12.89179138,140.918522
12.90179138,140.9238399
12.91179138,141.9981409
12.92179138,144.3459489
12.93179138,145.9308153
12.94179138,143.8804395
12.95179138,141.415391
12.96179138,144.0045455
12.97179138,142.1695021
13.13179138,129.9696943
13.14179138,126.3045474
13.15179138,124.4115044
13.16179138,123.9943317
13.17179138,124.9663316
13.18179138,125.9166348
13.19179138,127.0710005
13.20179138,127.7508593
13.21179138,123.3737566
13.22179138,119.4878032
13.23179138,119.4935931
13.47179138,129.6850228
13.48179138,126.7972236
13.49179138,121.2793363
13.50179138,119.797311
13.51179138,123.6556604
13.52179138,126.9305585
13.53179138,128.9967373
13.54179138,128.802069
13.55179138,126.3056209
13.56179138,123.8068735
13.57179138,121.6959754
13.58179138,119.9817584
13.59179138,119.1878182
13.60179138,119.059481
13.61179138,119.9387577
13.62179138,121.1466596
13.63179138,120.9016114
13.64179138,120.4068238
13.65179138,120.7337952
13.66179138,119.7319097
13.67179138,118.6433388
13.68179138,125.0496007
13.69179138,120.8050775
13.70179138,121.3479128
13.82179138,345.5574446
13.83179138,332.5768113
13.84179138,320.479767
13.86179138,127.2782384
13.87179138,127.9966562
13.88179138,126.6101112
13.89179138,125.9021828
13.90179138,126.6190702
13.91179138,128.581007
13.92179138,130.0022633
13.93179138,130.6702072
13.94179138,131.3152935
13.95179138,131.9293027
13.96179138,133.9731619
13.97179138,138.3053117
13.98179138,143.338487
13.99179138,147.2094144
14.00179138,149.0798147
14.01179138,149.5638675
14.02179138,147.5837594
14.03179138,145.9077133
14.04179138,144.4401931
14.05179138,145.216946
14.06179138,147.8068912
14.07179138,149.9327789
14.08179138,150.3909556
14.09179138,150.2013257
14.10179138,149.3602373
14.11179138,148.3141997
14.12179138,147.5610629
14.13179138,148.4929816
14.14179138,150.4697472
14.15179138,151.5972194
14.16179138,152.2607868
14.17179138,153.1467305
14.18179138,154.6628322
14.19179138,155.7653851
14.20179138,156.0052979
14.21179138,155.3966384
14.22179138,153.3295329
14.23179138,150.2589082
14.24179138,147.7959095
14.25179138,145.3169276
14.26179138,143.9882914
14.27179138,141.9038914
14.28179138,138.0402251
14.29179138,135.2218692
14.30179138,130.8297865
14.31179138,128.2450686
14.32179138,124.9173269
14.33179138,119.7095641
14.34179138,115.6993293
14.35179138,114.4582816
14.54179138,118.4807434
14.55179138,121.0775558
14.56179138,118.4316327
14.57179138,101.916268
14.58179138,104.9378836
14.59179138,108.5504344
14.60179138,109.8140638
14.61179138,108.7480233
14.62179138,108.3247268
14.63179138,108.0030743
14.64179138,106.1026439
14.65179138,104.6256513
14.66179138,105.8037595
14.67179138,107.6869105
14.68179138,109.2342554
14.69179138,111.1284397
14.89179138,135.6382851
14.90179138,134.4056224
14.91179138,136.2232722
14.92179138,136.5466348
14.93179138,136.8358034
14.94179138,138.4696238
14.95179138,142.5503243
14.96179138,146.9009986
14.97179138,149.6352188
14.98179138,149.4821141
14.99179138,147.7348844
15.00179138,147.279193
15.01179138,145.411094
15.02179138,139.8122423
15.03179138,131.2741204
15.04179138,123.4271593
15.05179138,124.432338
15.06179138,125.3390981
15.50179138,165.0271212
15.51179138,160.7866701
15.52179138,157.3539588
15.53179138,154.3486029
15.54179138,151.674846
15.55179138,148.4068043
15.56179138,144.9359902
15.57179138,145.2512438
15.58179138,148.5344409
15.59179138,150.9447243
15.60179138,152.6751459
15.61179138,154.1107449
15.62179138,153.5113137
15.63179138,154.2051237
15.64179138,156.4531689
15.65179138,154.42263
15.66179138,152.6728429
15.67179138,149.460286
15.68179138,146.4437796
15.69179138,144.1406869
15.70179138,142.5887451
15.71179138,140.3201011
15.72179138,138.1481501
15.73179138,135.6659207
15.74179138,132.0665428
15.75179138,132.6238348
15.76179138,133.3130492
15.77179138,132.6736431
15.78179138,133.0061281
15.79179138,132.6281312
15.80179138,131.2956991
15.81179138,129.3445449
15.82179138,128.1299369
15.83179138,128.6480102
15.84179138,128.9622404
15.85179138,126.5571144
15.86179138,123.078873
15.87179138,111.0845451
15.88179138,111.8710389
15.89179138,108.1318394
15.90179138,97.30753647
15.91179138,96.1547335
15.92179138,97.65881788
15.97179138,125.9783021
15.98179138,131.9696338
15.99179138,132.0415528
16.00179138,131.6554712
16.01179138,130.8515132
16.02179138,130.0468609
16.03179138,128.2405034
16.04179138,126.4497376
16.05179138,126.1468753
16.06179138,125.5072113
16.07179138,125.1746771
16.08179138,124.0526097
16.09179138,121.4041892
16.10179138,117.7859433
16.11179138,109.7531029
16.12179138,106.85097
16.13179138,107.4256263
16.14179138,107.6394604
16.15179138,108.6514788
16.16179138,110.1198011
16.17179138,111.5342412
16.18179138,112.792739
16.19179138,113.6609959
16.20179138,115.0884764
16.21179138,113.0581292
16.22179138,110.9852944
16.23179138,109.903104
16.24179138,108.8245707
16.25179138,107.227138
16.30179138,114.8371066
16.31179138,131.5796552
16.32179138,136.2517883
16.33179138,135.3271571
16.34179138,131.549331
16.35179138,131.3131844
16.36179138,133.2155442
16.37179138,135.6105323
16.38179138,137.4668648
16.39179138,138.4083782
16.40179138,138.5573573
16.41179138,137.9179495
16.42179138,137.4698464
16.43179138,134.6923342
16.44179138,131.0484955
16.45179138,130.2859345
16.46179138,130.6689869
16.47179138,131.3714656
16.48179138,132.5697007
16.49179138,133.2999166
16.50179138,132.7140045
16.51179138,132.5810687
16.52179138,137.6774953
16.53179138,137.2020524
16.54179138,135.3177268
16.55179138,131.405648
16.56179138,128.6124642
16.88179138,125.1652504
16.89179138,117.7267359
16.90179138,115.4065061
16.91179138,112.8114146
16.92179138,111.4577914
16.93179138,109.856406
16.94179138,108.6979203
16.95179138,105.8512635
16.96179138,101.4152931
16.97179138,98.16461737
16.98179138,96.46553008
16.99179138,96.537499
17.00179138,96.52866128
17.01179138,95.23817105
17.02179138,100.3381601
17.03179138,102.2867154
17.30179138,111.0824196
17.31179138,112.5717982
17.32179138,117.3616144
17.33179138,118.7972799
17.34179138,118.5232729
17.35179138,117.9033685
17.36179138,116.1597724
17.37179138,114.8570116
17.38179138,113.6061847
17.39179138,112.8157599
17.40179138,112.6072147
17.41179138,113.3304068
17.42179138,113.5364958
17.43179138,112.2271069
17.44179138,105.3645384
17.45179138,102.9240887
17.46179138,99.45655928
17.47179138,91.77179373
17.48179138,79.52955128
17.49179138,78.78609302
17.50179138,78.32394601
17.56179138,83.76009362
17.57179138,96.26123363
17.61179138,134.3928605
17.62179138,142.8641849
17.63179138,147.1977441
17.64179138,147.90587
17.65179138,146.2813138
17.66179138,143.6107032
17.67179138,140.4222714
17.68179138,137.028375
17.69179138,133.0323047
17.70179138,126.3949336
17.71179138,119.9246467
17.72179138,112.0972251
17.73179138,105.321576
17.74179138,103.9978292
17.75179138,104.5407975
17.76179138,105.3161991
17.77179138,106.4875226
17.78179138,107.3317438
17.79179138,105.8316581
17.80179138,105.444172
17.81179138,108.5751407
17.82179138,112.5656056
17.83179138,114.1275748
17.84179138,114.2940134
17.85179138,112.8244653
17.86179138,114.6334904
17.87179138,117.203221
17.88179138,120.3597009
18.18179138,148.9574168
18.19179138,148.1328848
18.20179138,148.7102834
18.21179138,148.3228874
18.22179138,147.0876363
18.23179138,145.9527791
18.24179138,144.8716047
18.25179138,143.9988568
18.26179138,143.9161962
18.27179138,142.6341721
18.28179138,139.5995775
18.29179138,135.282362
18.30179138,132.5103563
18.31179138,129.0751967
18.32179138,126.1793302
18.33179138,124.5439296
18.34179138,123.5834485
18.35179138,123.8072834
18.36179138,124.1826676
18.37179138,124.7686441
18.38179138,125.1411
18.39179138,127.6191923
18.40179138,130.8051156
18.41179138,131.0670908
18.42179138,130.1285914
18.43179138,130.1445509
18.44179138,130.057248
18.45179138,128.5951415
18.46179138,125.7514667
18.47179138,122.1904989
18.48179138,117.814126
18.49179138,114.3976495
18.50179138,109.5150666
18.51179138,105.3476655
18.52179138,98.56454513
18.53179138,96.72637755
18.54179138,98.08443429
18.55179138,99.38110901
18.56179138,100.8189413
18.57179138,102.232274
18.58179138,104.076948
18.59179138,104.9087752
18.60179138,105.7400527
18.61179138,106.8139177
18.62179138,107.086198
18.63179138,104.7238635
18.64179138,96.5978828
18.65179138,78.5208993
18.66179138,79.02966604
18.72179138,85.2955076
18.73179138,103.1889594
18.74179138,113.4277665
18.75179138,120.5811763
18.76179138,124.6263269
18.77179138,125.2955824
18.78179138,123.7239011
18.79179138,121.918609
18.80179138,120.3757332
18.81179138,119.7022211
18.82179138,118.5884571
18.83179138,116.5517241
18.84179138,114.631181
18.85179138,111.8565205
18.86179138,110.119138
18.87179138,109.369433
18.88179138,110.0577351
18.89179138,112.4172557
18.90179138,112.1949062
18.91179138,112.4037202
18.92179138,113.8554196
18.93179138,115.5170893
18.94179138,117.2084837
18.95179138,118.5261716
18.96179138,119.8139321
18.97179138,119.0645267
18.98179138,114.0824773
18.99179138,109.1323452
19.00179138,109.8605975
19.01179138,115.7794717
19.02179138,114.2885844
19.03179138,118.1350666
19.04179138,111.3812232
19.08179138,130.1381724
19.09179138,128.0993826
19.11179138,104.7422979
19.12179138,116.6288237
19.13179138,120.5737099
19.14179138,120.8495225
19.15179138,119.8484082
19.16179138,120.1594171
19.17179138,123.7650502
19.18179138,131.5989264
19.19179138,136.0356429
19.20179138,138.1794489
19.21179138,138.6076206
19.22179138,140.0214862
19.23179138,140.121625
19.24179138,141.3443088
19.25179138,143.914552
19.26179138,146.17552
19.27179138,149.047194
19.28179138,151.2678133
19.29179138,153.8852484
19.30179138,155.4382399
19.31179138,155.8808726
19.32179138,155.51204
19.33179138,155.4386963
19.34179138,156.4640489
19.35179138,156.2157694
19.36179138,154.0267881
19.37179138,151.5233398
19.38179138,149.1351895
19.39179138,146.2603604
19.40179138,142.444593
19.41179138,138.0493286
19.42179138,132.044088
19.43179138,129.5338137
19.44179138,126.0254361
19.45179138,123.5061338
19.46179138,121.03699
19.47179138,119.6112382
19.48179138,116.3967428
19.49179138,116.9481471
19.50179138,117.8142947
19.51179138,118.7798542
19.52179138,119.2081967
19.53179138,122.7648746
19.54179138,123.4424637
19.55179138,123.6239846
19.56179138,123.0651375
19.57179138,122.8331832
19.58179138,123.2921918
19.59179138,125.8542628
19.60179138,129.1803891
19.61179138,128.7353023
19.62179138,127.6975347
19.63179138,128.3910942
19.64179138,127.589544
19.65179138,125.3154934
19.66179138,121.913159
19.67179138,117.8988721
19.68179138,111.7941896
19.69179138,103.3019747
19.70179138,97.67103731
19.71179138,94.96541732
19.72179138,95.38081819
19.73179138,99.57975309
19.74179138,104.4360217
19.75179138,108.9561156
19.76179138,112.8710515
19.77179138,116.0723369
19.78179138,116.4263507
19.79179138,116.6990633
19.80179138,116.3338228
19.81179138,114.4358468
19.82179138,109.3979605
19.83179138,110.2354868
19.84179138,107.8273722
19.85179138,104.6989042
19.86179138,102.903296
19.87179138,100.5296774
20.12179138,136.2018655
20.13179138,137.7758198
20.14179138,136.5564695
20.15179138,136.0273986
20.16179138,137.6096631
20.17179138,141.8770381
20.18179138,145.4804795
20.19179138,151.4512428
20.20179138,153.0812144
20.21179138,155.3179977
20.22179138,156.5407412
20.23179138,156.2274834
20.24179138,153.147048
20.25179138,149.24435
